name	mIDH_vs_wtIDH_diff	mIDH_vs_wtIDH_p.val
SLK	-0.153732594126634	0.359121930410835
SLMAP	0.0728772221711331	0.740992048808652
SLTM	0.0709145968913774	0.574493485751372
SLU7	0.11386846130625	0.629699704592678
SMAD2	-0.0165005796494526	0.949954317082496
SMAD4	-0.12330714545708	0.685264172923252
SMAD9	-0.0713385494285568	0.79198322542483
SMAP	0.380563118055598	0.276177636933498
SMAP1	-0.0947093168585518	0.755827907524512
SMAP2	0.0536834769480805	0.791998511895897
SMARCA2	0.0590461735984249	0.729484886568261
SMARCA4	0.151615450374411	0.349856205785066
SMARCA5	-0.0718695495538206	0.678496076592158
SMARCAD1	-0.0779415640975145	0.7799236022944
SMARCAL1	-0.372454445001136	0.0746173008793664
SMARCB1	0.219383863547211	0.323868474712996
SMARCC1	0.119482265059403	0.486562923544169
SMARCC2	0.291324864686999	0.0351677910642242
SMARCD1	-0.132847654102921	0.500036464884415
SMARCD2	0.29833189901489	0.0297600229918339
SMARCE1	0.238778105239465	0.142764673501513
SMC1A	0.151094677969571	0.160990719513964
SMC2	0.0370118372688033	0.849764294709495
SMC3	-0.0253509061073345	0.869231352827907
SMC4	0.26723786468229	0.232612099892059
SMC5	-0.141701682831933	0.477985181750724
SMC6	0.199936025634841	0.250812267594976
SMCHD1	0.0879975615029096	0.465787490106996
SMDT1	-0.497383867014161	0.144367302946023
SMEK1	-0.00241926503726475	0.987398739967785
SMEK2	0.414837523366046	0.116522351496047
SMG1	0.0209641997130703	0.942379488938258
SMG8	0.203697489986862	0.52005436186559
SMIM11	-0.190783755488134	0.608101688099632
SMIM12	-0.437699790888868	0.0546371889613826
SMIM20	-0.465466495971967	0.254178214714397
SMIM24	1.02136727455355	0.1024949445921
SMNDC1	0.193104782339677	0.346405851692444
SMPD4	0.0437044866037724	0.775376034120623
SMPDL3B	-0.112699442090701	0.774913211217804
SMS	-0.0927935660044277	0.708094345066094
SMU1	0.108564893530136	0.399045568635273
SMYD5	-0.0183659979531257	0.924452690421303
SNAP23	0.120275197252376	0.528707329535482
SNAP29	0.053420718130937	0.746099313199908
SNAPIN	0.0518846348926516	0.787029665680139
SNCA	1.18049150387866	0.0111472631355202
SND1	-0.00851757115263396	0.955964847155793
SNF8	0.158954539598987	0.564447684245256
SNIP1	-0.110773507178063	0.711004017013758
SNRNP200	-0.214810608361613	0.19918207038405
SNRNP40	0.280105155869538	0.0759522308659546
SNRNP70	0.134983075168353	0.345236117191995
SNRPA	0.273507859347994	0.0488344282786817
SNRPA1	0.0727172593195142	0.554560145272337
SNRPB	-0.0465502786331484	0.792973952723553
SNRPB2	0.268357256072314	0.0756484016238604
SNRPC	0.479585233760513	0.0214551591204848
SNRPD1	0.0780455017400428	0.617079512964859
SNRPD2	0.162695556751768	0.300484761411309
SNRPD3	-0.218486558266303	0.383230353253843
SNRPE	-0.441706161833395	0.26065926600407
SNRPF	-0.0210152873399103	0.910568086165834
SNRPGP15	0.0503908381544349	0.806989080778634
SNTB1	0.334644724191524	0.112475769483153
SNW1	0.31835474542482	0.0264965549945693
SNX1	0.0603732477691246	0.746631665000263
SNX12	0.264265997697137	0.204044274392176
SNX14	-0.236722907074117	0.283365446284321
SNX15	-0.132778942743013	0.574951113833474
SNX17	0.0696605739308858	0.766881872924315
SNX18	-0.255697776552612	0.272839234400483
SNX2	0.241157723615135	0.203219557381878
SNX20	-0.0905844939496916	0.600742646870922
SNX27	-0.0641413396900354	0.772570085277737
SNX3	0.0623038577838138	0.629306899697638
SNX4	0.260870154954631	0.254385921907844
SNX5	-0.00712832031963728	0.962090534871569
SNX6	0.0312210817625846	0.833993034603747
SNX9	0.328518132089322	0.296590594027748
SOAT1	-0.356246985629969	0.165080588314629
SOD1	0.251957212290385	0.218785193243809
SOD2	0.516812421552935	0.0239407250306097
SON	0.468604719827702	0.0819797094795491
SORD	0.103912395990488	0.638590101501397
SORL1	-0.878577939007076	0.000858699217169577
SORT1	0.235842031611433	0.565801270124661
SOS1	0.319026660426267	0.16492578737165
SOWAHD	0.387574979747335	0.315909451932135
SP1	0.448569596518571	0.118074346887079
SP100	0.0864390633950833	0.652294344856103
SP110	0.0330827340051307	0.899607029995772
SP3	0.420781720087394	0.0386719604935076
SPAG7	0.420682621528638	0.119616906590337
SPAG9	0.200057148086074	0.229640359441142
SPARC	0.409259079302252	0.446077240303587
SPAST	-0.209146748120588	0.472909165565116
SPATA20	0.828339469350347	0.0054856122925309
SPATA5	0.295415985558375	0.346068308564347
SPCS1	-0.4491431231042	0.314969366557845
SPCS2	-0.194857942051879	0.198453972632171
SPCS3	-0.417071970257958	0.0122595260266255
SPECC1	0.011684869673104	0.956901335304019
SPEN	0.0509751073788145	0.730673020232341
SPG11	-0.0351515635311515	0.876690828007373
SPG20	0.474415153641431	0.0296471342895482
SPG21	-0.132656115375699	0.445964900450749
SPG7	0.0455430881887757	0.882648872407322
SPI1	-0.196121579210175	0.38613759828855
SPIN1	0.517548539842437	0.0212748265170201
SPN	0.118926273453358	0.580215944005207
SPNS1	-0.0501986650728341	0.874173319054637
SPNS3	-0.243201276044843	0.59788196349312
SPPL2A	-0.267554196882564	0.381864709283904
SPR	0.702279759697408	0.0755122768812324
SPRYD3	0.0698832833435752	0.756115206159061
SPRYD4	0.0578399303354367	0.802092293620541
SPTA1	-0.0353991516725785	0.94902637922211
SPTAN1	0.239204573009175	0.195498973189271
SPTB	-0.0498892425745545	0.933600345869499
SPTBN1	0.203093308838376	0.280367847152518
SPTLC1	-0.190603293213897	0.184915638963413
SPTLC2	-0.377326096001276	0.0249405088282017
SQLE	0.105386351463803	0.711342807369974
SQRDL	-0.231489621259463	0.362305303096112
SQSTM1	0.155924385502932	0.341838044737202
SRA1	0.163571334813227	0.569449791354587
SRBD1	-0.173479634113431	0.270229529716462
SRC	0.810735880653755	0.0394004042951104
SRCAP	0.000979078183920734	0.996031802435464
SREK1	0.227985030258377	0.0966148863063058
SRFBP1	-0.129562112765019	0.672919518502784
SRGAP2	-0.0444473516692909	0.889958583346697
SRGN	-0.60796941155624	0.373776062040656
SRI	0.177004500184392	0.288467141476148
SRM	0.150869535801995	0.519838777371247
SRP14	0.282398888049951	0.189228843005969
SRP19	0.254202177399204	0.117308523476158
SRP54	0.0541047558333112	0.773413031845815
SRP68	0.24250690541469	0.126128292725989
SRP72	0.164427281142277	0.40733505061252
SRP9	-0.489968887531006	0.18446059693688
SRPK1	-0.473504874356912	0.0338826935851047
SRPR	-0.0862082211985999	0.56567225205579
SRPRB	-0.3874140211636	0.072906807832341
SRRM1	0.0393323375454173	0.780003509109605
SRRM2	0.217522212326234	0.143967425550592
SRRT	0.10187513156194	0.446839419491091
SRSF1	0.0616520910532117	0.673596043317051
SRSF10	0.252603876488493	0.126409663346104
SRSF11	-0.224658662617912	0.465931316950119
SRSF2	0.124858530406598	0.329470142604561
SRSF3	0.21228426032955	0.158579038446572
SRSF4	0.287619250480034	0.0648687249187473
SRSF5	0.184212111663779	0.306621682799188
SRSF6	0.1666743614871	0.249874782126779
SRSF7	0.251621264319137	0.140552039210503
SRSF9	0.190997347060307	0.187839498572033
SS18	0.55224165807045	0.0650403690033794
SSB	0.19543830490683	0.336055947431956
SSBP1	0.0270081445577759	0.88691914540002
SSBP2	0.635498034287025	0.0309546486408902
SSFA2	0.018733931322533	0.964763717788951
SSH3	0.37678058544838	0.149277692688775
SSR1	-0.369648869058224	0.0348895453417857
SSR3	0.00502617328134747	0.987234568051804
SSR4	-0.277850211435048	0.0773634237529888
SSRP1	-0.111289727033782	0.430078033206442
SSU72	0.390296466303738	0.142520296259485
ST13	0.129339149381174	0.492860857498384
ST3GAL1	-0.238359992507466	0.298458667524061
ST5	-0.0496262311873714	0.865512790623098
STAB1	-0.383995299827209	0.356231508309156
STAG1	-0.0103458983572899	0.941472721221294
STAG2	0.0883889441819008	0.733723727123963
STAM	0.0558369626804627	0.754680389119395
STAM2	-0.34566888584569	0.229540254105375
STAMBP	0.336731571595731	0.0616988054884074
STARD3NL	0.242721809068716	0.291449556899963
STARD7	0.10733958412354	0.789041626099917
STAT1	-0.292010754354418	0.323355694160723
STAT2	-0.258154963626954	0.387154968412974
STAT3	0.32276447045242	0.0800535340011519
STAT5A	0.214823153127245	0.274651636879294
STAT5B	0.324307907712281	0.180482732585382
STAT6	0.10691727119422	0.519151862374507
STAU1	0.0895700144896843	0.645298778779144
STAU2	0.114114822367121	0.466655945967235
STBD1	0.0718027064906863	0.854710356739724
STEAP3	0.36779407047884	0.211772388793673
STIM1	-0.0132130717745937	0.943817759158073
STIP1	0.162985849491367	0.324025717109571
STK10	0.0741182115511307	0.68088876608341
STK11IP	-0.101398206696846	0.666739268101637
STK17B	-0.320999044054727	0.204907608646038
STK24	0.964969458791789	0.00488608949294202
STK25	-0.194222268259313	0.400541797359007
STK26	0.284080183782471	0.105051325934051
STK38	-0.0224788140189851	0.907356010106153
STK38L	-0.0861615359761778	0.721743770336608
STK39	0.43168758520919	0.108386896787007
STK4	0.154217209017915	0.320668466355374
STMN1	0.0489981879657257	0.850256583593254
STOM	-0.895024334644713	0.0429437228977111
STOML2	-0.00124765201934451	0.994852120680343
STRAP	0.0299089123046521	0.824717363574106
STRBP	0.0707492087801995	0.621979090582776
STRIP1	0.227159601027452	0.339524621253136
STRN	0.233159717168125	0.10743644547599
STRN3	0.270415773532321	0.0601843619549269
STRN4	0.113180661923213	0.571885319348244
STT3A	-0.510623594136316	0.00537398961383335
STT3B	-0.0963765210763476	0.557845641875906
STUB1	-0.0281118128113356	0.863684851105336
STX10	0.00599327333349464	0.989994671534899
STX11	-0.0763120939729447	0.843571020632379
STX12	-0.0463652405222277	0.851681650571187
STX16-NPEPL1	0.00163939634320442	0.992211582188098
STX17	0.214302947429815	0.371652926632227
STX18	-0.162414451429573	0.324893853570118
STX3	-0.775690726043628	0.00427943087568189
STX4	0.160307698238398	0.304846128384066
STX5	0.192338652362384	0.439041982132421
STX6	0.220149043907728	0.263058819762463
STX7	0.0351718285952209	0.855031953387658
STX8	-0.0427242553485598	0.801143595042711
STXBP2	-0.0670738076642259	0.742605574831219
STXBP3	0.148255031602787	0.233910712611425
STXBP5	-0.12023918778365	0.679168094599151
SUB1	-0.223906672441803	0.34227912198345
SUCLA2	0.0335156563921615	0.817174355343264
SUCLG1	-0.115445944092258	0.441925929557065
SUCLG2	-0.12236122526242	0.668692511058304
SUDS3	-0.509511916230132	0.0910427643475989
SUGP1	0.0702533538201848	0.762408885802137
SUGP2	0.269608730375616	0.110641687233811
SUGT1	-0.012679237560917	0.91994621134526
SULT1A1	-0.388214233505995	0.33284140931386
SULT1A3	-0.0509406771381506	0.875375209414549
SULT1B1	-0.00236643854892904	0.994540012712746
SUMF1	0.344304372386059	0.111360558117423
SUMF2	-0.237185437767351	0.385510353378686
SUMO1	0.0416315615973488	0.724627683065712
SUMO2	0.186629412680631	0.344007587797631
SUMO3	0.368148454679336	0.0376136426928591
SUN1	-0.207706023403798	0.466033168709876
SUN2	-0.0781104822951555	0.616150893880165
SUPT16H	0.0639581980309494	0.687674738500562
SUPT20H	-0.22050392969668	0.440312235571502
SUPT4H1	-0.283510262832355	0.0724208764566037
SUPT5H	0.0112198118347493	0.92757554228788
SUPT6H	-0.162014780703732	0.471813732285871
SUPT7L	-0.114669597245253	0.376535741793593
SUPV3L1	-0.0391526522932679	0.847858572467729
SURF1	-0.245440586605593	0.187642758886377
SURF4	-0.381866640602105	0.0893094824473342
SURF6	-0.0901899588709298	0.77432929482332
SUSD1	0.588054499905777	0.0888875140652252
SUZ12	0.0163064849446393	0.918891913662117
SVIL	-0.167950314670492	0.490091510864776
SWAP70	0.277839300939231	0.21612556528848
SYAP1	0.677034042654398	0.0562826233365313
SYF2	0.0526828339819474	0.792031889984362
SYK	0.0359910069860305	0.869942632948922
SYMPK	0.125452381201089	0.441303498004336
SYNCRIP	0.062642916889569	0.625483543767479
SYNE1	0.346479042561231	0.086902391145056
SYNE2	-0.334199334226248	0.282258942011754
SYNE3	-0.109515156585488	0.573344283749241
SYNGR1	0.351411079214415	0.34180495143421
SYNGR2	-0.300098495361297	0.0970933938562697
SYNJ2	0.632271444758409	0.217685983154796
SYNJ2BP-COX16	-0.0644461015350046	0.628937957229043
SYNRG	0.50286964864905	0.0566000494660492
SYPL1	0.186086884225379	0.231499155150079
SYTL1	-0.187646011195596	0.460738997354759
SYTL4	0.501610819541035	0.29304402089058
SYVN1	-0.339799324256226	0.0591717818284279
SZRD1	0.201946351598263	0.437500904778975
TAB1	0.350440065508081	0.0888233352248988
TACC1	0.142038977595835	0.416689163508629
TACC3	0.0734688496977753	0.703734085146956
TACO1	-0.235588001338744	0.267505837670977
TADA1	-0.195234954039332	0.342913187680126
TADA2A	0.428236070030277	0.211827549644331
TAF1	0.14974547022765	0.493598202008313
TAF12	-0.277620277727848	0.397513145434193
TAF15	0.0835852190602537	0.761336240536501
TAF2	-0.408608057302565	0.0844936413368398
TAF4	-0.041008543836508	0.813300956500805
TAF5	0.0656842430368414	0.682083062523194
TAF6	-0.107493549244847	0.437725318261556
TAF7	0.162576213467496	0.358950962788118
TAF9	-0.0517933273173377	0.791622744007335
TAGAP	-0.665526806382466	0.0219833451196354
TAGLN2	0.535223189313992	0.026124722386038
TALDO1	0.659793679545182	0.00158219329164987
TAMM41	-0.231111062452488	0.413059956106766
TANGO2	0.0756226891290588	0.818423014823066
TAOK1	-0.0141067908600156	0.934295539632088
TAOK3	0.0191843055300041	0.88514420503561
TAP1	-0.141320528465975	0.493253776166226
TAP2	-0.100272015109553	0.625048118186607
TAPBP	-0.119215462265586	0.651184839259745
TAPBPL	-0.379441907530847	0.241348109978767
TAPT1	-0.309743134013186	0.280593415431188
TARBP2	-0.119632383141578	0.633183408021364
TARDBP	0.164668095679751	0.346711695112727
TARS	0.173728945483578	0.279801239752915
TARS2	-0.121421916236464	0.531481165145955
TARSL2	0.405387269967267	0.0911668974675752
TATDN1	-0.337943264614953	0.298129678944994
TATDN3	0.189292280349949	0.468340538522633
TBC1D1	-0.0759411632306239	0.851842390554158
TBC1D10B	0.312300738813612	0.110897419242573
TBC1D10C	0.176049555400382	0.369302416173387
TBC1D13	0.421715900927182	0.066544577281759
TBC1D15	0.01560887729255	0.918288146919593
TBC1D17	0.184609622504556	0.446600711855208
TBC1D2	0.5338107792256	0.21913740885915
TBC1D22A	0.512082512047286	0.0329467247776731
TBC1D23	0.0263188578644566	0.917418702441022
TBC1D24	0.511777504012933	0.19746361768459
TBC1D2B	-0.0157009294215342	0.936439679617742
TBC1D5	-0.00838817930540259	0.963337263327091
TBC1D9B	0.4005712963394	0.0257131948750574
TBCA	0.294446488847942	0.195657248639807
TBCB	0.27584510656947	0.164271995081993
TBCC	0.298575837075852	0.437183551056632
TBCD	0.0839785734243037	0.708784094069532
TBCE	-0.374643555462782	0.126645056068085
TBCEL	0.307262148035331	0.308925278832279
TBK1	-0.0709409887540282	0.629700181635755
TBL1XR1	0.115355710798763	0.33537307505812
TBL2	-0.247323602630352	0.186939925113014
TBL3	-0.302304049047375	0.0922788621000344
TBRG4	-0.0667428512319042	0.687011827388931
TBXAS1	-0.37615677167291	0.14424943867412
TCEA1	0.377148009364415	0.0367600357764638
TCEAL3	0.642744363848486	0.00453195262753335
TCEAL4	0.154597370021872	0.687770855402717
TCEB1	0.00410577990028926	0.974937284795954
TCEB2	0.178274475048312	0.25361944286533
TCEB3	-0.0663016503416465	0.770838130836368
TCERG1	0.152203341323549	0.261190830738341
TCF20	-0.121132562236188	0.544022559579692
TCF25	0.149357018447983	0.385817290806972
TCF3	0.30084536453543	0.369777294173158
TCF4	0.220482133149524	0.488652656197529
TCIRG1	-0.606323706446183	0.0556000658096344
TCN1	-0.606910155850567	0.157522361910534
TCOF1	0.46133723495408	0.0168954335254944
TCP1	0.0684682263782044	0.617633538948949
TCP11L1	0.00559123552987373	0.983276280637668
TDP1	0.16902485272939	0.431154890130648
TDP2	0.0798269763713222	0.740961835131351
TDRD7	0.113085695815627	0.731411239004115
TEC	-0.037352829536605	0.891182105701062
TECR	-0.27409236661148	0.11814191809474
TELO2	0.0307833008428275	0.927054184238958
TEP1	-0.140300796965398	0.604051662196879
TERF2	-0.0919562747580009	0.43732381758079
TERF2IP	0.201886533204444	0.0982978820861963
TES	0.415404657677087	0.106375881224394
TESC	0.151186508030122	0.66141758798598
TEX10	0.097720127597654	0.563493324217472
TEX2	-0.395385815704998	0.0715501478381009
TEX264	0.301069387356105	0.138556287851236
TF	-0.0337650047562015	0.947550643821359
TFAM	0.117648534123489	0.535221775007561
TFAP4	0.00359955863963535	0.988248980358855
TFB1M	-0.117612265968379	0.500805010496705
TFB2M	-0.604899263325393	0.0165613210835413
TFCP2	-0.0794883770422636	0.635153092743382
TFDP1	0.380575348048797	0.163960086411608
TFEB	0.00628891670766407	0.982154834524375
TFG	0.359179559255889	0.0924363717227069
TFIP11	0.0762142748588595	0.656210891193454
TFRC	0.143478125027563	0.756370497205873
TGFB1	-0.0177980306466239	0.955262579726027
TGFBR1	-0.637614978596712	0.0111508200121476
TGFBRAP1	-0.0171588498099418	0.939742279024149
TGM2	-0.186057931567287	0.659877372637815
TGOLN2	-0.139113869300925	0.455329331619588
THADA	0.0928330449989012	0.792776547230741
THAP11	0.37361573682734	0.0390375359193293
THBS1	0.45945664338058	0.488521426255845
THEM6	-0.282639942687741	0.291065533518128
THEMIS2	0.273749700288157	0.391529443995954
THG1L	-0.178721583711027	0.614828619697195
THNSL1	0.338421791093754	0.296346023990631
THOC1	0.242814890994858	0.0662853461796757
THOC2	0.0183742993599445	0.899208708584235
THOC3	0.317515655162794	0.0846426371808811
THOC5	-0.077943978254666	0.594657922507462
THOC6	0.351766616976303	0.0378715066992215
THOC7	-0.0449864417222159	0.816561056992132
THOP1	0.0208402549419766	0.902953685604994
THRAP3	0.296953856873262	0.0660675499549103
THUMPD1	0.397127788104413	0.0265680777059305
THUMPD3	-0.224177002908668	0.413387941859112
THYN1	0.0945955541708692	0.557566159761394
TIA1	0.207745051477872	0.186710967356193
TIAL1	0.263473900479976	0.0542155905017964
TIGAR	0.671395544531109	0.25194209237646
TIMM10B	0.180757167384964	0.581964671254018
TIMM13	-0.0423421583037076	0.802344895218097
TIMM21	0.0865557790078135	0.771327139012485
TIMM22	0.76971892534198	0.0343122914956713
TIMM44	-0.0419090100865951	0.773513895272833
TIMM50	-0.126790966360915	0.322443007530624
TIMM8A	-0.264004271818919	0.181137581272202
TIMM8B	-0.269762009771448	0.205102404398976
TIMM9	0.366968001042515	0.38587311926536
TIMMDC1	-0.0170878077812411	0.914840484108525
TIPRL	0.359930252587567	0.0238828858544038
TK2	0.418779574360695	0.291703348281723
TKT	0.0144832171797056	0.948235210674622
TLDC1	-0.0124202398570041	0.967307454873867
TLE3	-0.103482152449807	0.640892958118361
TLE4	0.0329871344232124	0.903510306457375
TLK2	-0.0030619585467484	0.991091116256086
TLN1	0.47886018301735	0.139435464978023
TLR2	-0.254933992709166	0.489003765746263
TLR8	-0.613538836653454	0.161493980310756
TM7SF3	-0.989636800474631	0.000648461079518609
TM9SF2	-0.140621017562943	0.407191338269771
TM9SF3	0.0394411683620177	0.823975369866713
TM9SF4	-0.116262058215913	0.511084333650121
TMA16	0.0907073212620055	0.671946079184471
TMA7	0.183886430616337	0.352792996760855
TMBIM6	-0.0706169348400856	0.64419097859382
TMCC3	-0.729988999073967	0.0206238216455081
TMCO1	-0.107326712607726	0.525189411888603
TMCO3	0.024549475375558	0.948143710779488
TMED1	0.0883586034915744	0.59770364448489
TMED10	-0.066036735039102	0.667669608411321
TMED2	-0.258151780280592	0.376787318136496
TMED3	-0.509342649453117	0.0450965808101938
TMED4	0.0121434824874669	0.937132160791339
TMED5	-0.285463090399837	0.0845647906132217
TMED7-TICAM2	-0.107903036526022	0.512814218669458
TMED8	0.379268308490317	0.0645663288206247
TMED9	-0.343240163349552	0.0705917166443701
TMEM109	0.0251436499048552	0.908137792212963
TMEM11	-0.357918013231636	0.149728624908545
TMEM126A	-0.0353969104482594	0.843936810453246
TMEM159	0.615463747248313	0.0746338385501796
TMEM161A	0.0497179469805964	0.892553069614945
TMEM164	0.460214044961145	0.0766234185581075
TMEM165	0.164231603489743	0.57741978674327
TMEM173	0.225127178672988	0.437085198348554
TMEM175	0.274700698769784	0.350472365162938
TMEM177	0.253789782190147	0.433154505674867
TMEM179B	-0.74450845057174	0.0864868236087191
TMEM189	-0.19656800231694	0.402708710366087
TMEM189-UBE2V1	0.181887939725005	0.376281776509923
TMEM19	0.102843578489971	0.766136529525532
TMEM192	-0.326704177739614	0.211566376894058
TMEM199	-0.323770014821037	0.292852770205626
TMEM2	-0.572000410862309	0.075461690416334
TMEM201	-0.0806533211892457	0.722424140209578
TMEM205	-0.242204209952146	0.352627994448824
TMEM209	0.101330881857042	0.635603943568213
TMEM214	-0.123120327569179	0.524768758878539
TMEM223	0.280091945636439	0.498024978612968
TMEM230	0.396906159744553	0.294120340630871
TMEM245	0.0386870358470262	0.876332202150521
TMEM256	-0.194457137128364	0.555868247885628
TMEM263	0.206541761829957	0.576819303498233
TMEM30A	-0.30579195060599	0.196387704506774
TMEM33	-0.159215096509914	0.314272346769729
TMEM38B	0.541372137045052	0.102615856190978
TMEM39A	-0.570071703024741	0.0800458743606258
TMEM41B	0.178804360392565	0.356433858449076
TMEM43	-0.382668589229731	0.23858159434647
TMEM55A	-0.117217789017772	0.763641958565523
TMEM55B	-0.336589723729944	0.382759363874318
TMEM63A	-0.111263292125241	0.696082444750141
TMEM65	0.637688703422278	0.0580931243513494
TMEM68	-0.306775333651995	0.311829289462558
TMEM70	-0.354988470255581	0.184492577314822
TMEM87B	0.000818180101987309	0.998036787635028
TMEM97	-0.168103111927973	0.652153248670819
TMEM9B	0.365322935581858	0.176608762641834
TMLHE	0.0476462686632395	0.882860288758976
TMOD2	0.167392375314257	0.764200366507275
TMOD3	0.114636653400726	0.459465458342242
TMPO	0.447064150091784	0.00693502585530349
TMPPE	-0.323900945710836	0.0989982864959566
TMSB4X	0.0416410870336392	0.894749962692377
TMUB1	-0.0459123990698842	0.826740999748237
TMUB2	0.17320548272669	0.376983650191786
TMX1	-0.113644494218114	0.395169525658587
TMX2	-0.0371432227379884	0.874703107014233
TMX3	-0.161804476089674	0.304507906628506
TMX4	-0.112047887840554	0.475126562778589
TNFAIP2	-0.181893968989598	0.643684380723976
TNFAIP8	0.191462010208607	0.422941500260804
TNFAIP8L2	0.229556796813227	0.180350082797066
TNFSF12-TNFSF13	-0.438381916688446	0.134770934215833
TNIP1	0.521830106448032	0.120431603549836
TNPO1	0.0318844531142517	0.831115842095002
TNPO2	-0.0192569163128802	0.906462265899943
TNPO3	-0.0295817855854779	0.855498983556892
TNS1	0.425561914335976	0.284058395948803
TNS3	0.87391144069036	0.00498182162386805
TOE1	-0.342448974482274	0.00722064966479724
TOLLIP	-0.207291257982511	0.351756767519741
TOM1	-0.0586060313766659	0.776435128352913
TOMM20	0.180045914296976	0.461480126619218
TOMM22	-0.242062845554447	0.415546972864665
TOMM34	0.35636394193769	0.232488590229586
TOMM40	-0.29952287949223	0.3756323032909
TOMM40L	0.0787505179884924	0.698112618744685
TOMM70A	0.136660007003048	0.381566995703258
TONSL	0.136733062616479	0.620672760731902
TOP1	-0.0649668258092539	0.689740421405947
TOP2A	-0.183168560291829	0.548169628750486
TOP2B	0.0494835555552591	0.790059774419777
TOP3A	-0.158567855543787	0.522650586115537
TOPBP1	-0.150294989555796	0.567665731559946
TOR1A	-0.262191747335208	0.16033268576324
TOR1AIP1	-0.0656381956571543	0.690094950326696
TOR1AIP2	-0.200050257436086	0.194456657305826
TOR1B	-0.355161375672299	0.0768317232313891
TOR2A	0.571416006832518	0.131604431870442
TOR3A	-0.242725423040277	0.254972469211898
TOR4A	-0.0302255636407338	0.867099291541639
TOX4	0.0242122813419918	0.926120882515856
TP53BP1	-0.117520979226729	0.600192039759434
TP53I11	0.116287761430055	0.726658890892577
TP53I3	-0.343927540111959	0.272897457772915
TP53RK	-0.0519798323048626	0.738878432542877
TPD52	0.545208265485176	0.151195109782346
TPD52L2	0.245640403188986	0.197678471155647
TPI1	0.232357315088112	0.199223877702206
TPK1	0.323152664271721	0.441831295438857
TPM1	0.636929738665639	0.213420736244204
TPM3	0.00596091664786513	0.9856666307366
TPM4	0.101541309421499	0.686382448665178
TPMT	0.0963015834512504	0.760813906974098
TPP1	0.17977797371038	0.35172764972638
TPP2	0.137235946064784	0.424154309432492
TPR	-0.0911541775412523	0.442969559226887
TPRKB	-0.0414543805165302	0.829032629225165
TPSB2	-0.414823544035727	0.459135721369042
TPST2	0.931270867939173	0.0108578608759907
TPT1	0.145773426219758	0.466604914052239
TRA2A	0.0438909458629979	0.78574189740305
TRA2B	0.232446161641533	0.128748760748875
TRABD	-0.0404481545676596	0.815738610774262
TRADD	0.0741846902398677	0.701305244361835
TRAF2	-0.116299181295354	0.644119229617244
TRAF3IP3	-0.0924718633698305	0.68773614344952
TRAF6	0.298158285744229	0.313859697120632
TRAFD1	0.153730950357051	0.450653994575389
TRAM1	-0.0764641279903273	0.694154184428076
TRAP1	-0.402971127267072	0.0313144907699134
TRAPPC1	-0.0633016913780615	0.751236142313264
TRAPPC10	0.264396684399557	0.18380424944488
TRAPPC11	-0.0234003770535907	0.910985949428911
TRAPPC12	-0.0345014726460953	0.849874101710515
TRAPPC3	0.0445259965049267	0.757909383534622
TRAPPC4	0.099409375672181	0.705980315608398
TRAPPC5	-0.269094759941101	0.145671469982118
TRAPPC6B	0.0718708687605414	0.825867037549131
TRAPPC8	-0.0503022342095427	0.734467390851414
TRAPPC9	0.105946784248747	0.702463767964333
TRBV28	0.479896836647775	0.339502838974164
TRERF1	-0.212325843012614	0.60342874929449
TREX1	0.231050569590838	0.760748201970845
TRIAP1	0.348892287150989	0.31312901226273
TRIM11	0.567592389043572	0.0403498840304143
TRIM21	0.0683398911146256	0.685118152453072
TRIM22	-0.165869271666754	0.432945725407102
TRIM24	0.0585202712248218	0.788288267381647
TRIM25	0.122862698928042	0.45265458034127
TRIM26	-0.314778601537586	0.10511879862258
TRIM27	-0.275010560692838	0.227046003303707
TRIM28	0.0694776505669665	0.707167194193057
TRIM33	0.0967302159972299	0.602719407454937
TRIM4	-0.24299900905751	0.131210952985648
TRIM41	0.0695309028795101	0.819391591840846
TRIM56	0.0208217463622482	0.924072533901173
TRIM58	0.491559327662621	0.293405555642771
TRIM65	0.0213707523736559	0.936801423972898
TRIO	-0.332353596049323	0.143387933142003
TRIP11	-0.300335127165429	0.440595443392958
TRIP12	0.0326080618538995	0.819105984572517
TRIP13	0.0863876983363241	0.78315994401102
TRIP4	-0.0631053115255504	0.718799716316131
TRMT1	0.0948697524560345	0.642067880690517
TRMT10C	-0.222994647712543	0.134142570713202
TRMT11	0.287131696522827	0.239657562397106
TRMT112	0.0118635698934391	0.963993760275147
TRMT1L	0.168245122538654	0.377745472347828
TRMT2A	0.0154835582382908	0.977854466046832
TRMT6	-0.065197015877267	0.778020118184586
TRMT61A	0.160481332500755	0.731410292579338
TRMT61B	0.172256621907479	0.429926652882316
TRNT1	-0.0607288146416174	0.696674683846945
TROVE2	0.264680848229588	0.0538686920142319
TRPV2	-0.164408511662945	0.689445904119073
TRRAP	0.0965894967551222	0.408755028420312
TRUB1	0.127150298839958	0.598851362806571
TSC2	-0.167555985290942	0.510225605409692
TSC22D4	0.43549597410907	0.0737865405645005
TSEN34	-0.112900833176148	0.713724889326993
TSFM	0.235240738058643	0.112617382483925
TSG101	0.313970240229988	0.132495037454349
TSN	0.114611333728082	0.532820861508811
TSNAX	-0.00533832994431549	0.975391866401601
TSPAN14	-0.156656994788243	0.745687286510013
